stimStart,ButtonPressed,Value,TargetTime
199.98931845799962,201.1989658500006,1.0,
203.98853788199995,205.10500135499933,1.0,
207.9885660330001,208.9156808480002,1.0,
211.9891362720009,212.96879021399945,1.0,
215.98901350199958,216.8789950320006,1.0,
219.9880233549993,221.42645882000033,1.0,
11.997557738000978,13.181314534000194,1.0,
15.999079135001011,16.950315281001167,1.0,
19.997563515000365,20.94537027500155,1.0,
23.998031226999956,24.897102548000476,1.0,
27.99770486900161,28.992482100000416,1.0,
31.99836730500101,33.73350657800074,1.0,
35.99730861300122,36.91167260400107,1.0,
39.997517548999895,40.94020113100123,1.0,
47.99664882200159,48.80649145800089,1.0,
51.996224497001094,52.81319293800152,1.0,
55.99666993700157,56.938378078000824,1.0,
59.99613188600051,60.933272181000575,1.0,
63.994959708999886,65.63749588800056,1.0,
67.99507229900155,68.89464865100126,1.0,
71.99516019200018,73.24927686800038,1.0,
75.99532246400122,77.02496913800132,1.0,
83.99407445399993,85.2139131920012,1.0,
87.99437599700104,89.41681181600143,1.0,
91.99402614700011,92.98886061100166,1.0,
95.9915273229999,97.0859843369999,1.0,
99.99403800900109,101.8637199470013,1.0,
103.99214350800139,105.16124288600076,1.0,
107.99175269700027,109.00169119300153,1.0,
115.9918264200005,117.03087954700095,1.0,
119.99203211900021,121.4223287090008,1.0,
123.99244754500069,124.95967585800099,1.0,
127.9931003239999,128.98971405300108,1.0,
131.99183749200165,132.95671593000043,1.0,
135.99283215200012,137.68907330300135,1.0,
139.9916721870013,141.18393060400012,1.0,
143.99186843999996,145.11413346900008,1.0,
147.99159711600078,148.9166247380017,1.0,
155.99137234200134,157.1504636970003,1.0,
159.99066800800028,161.0391055680011,1.0,
163.9902446210017,165.03201411900045,1.0,
167.99055698700067,169.2677032440006,1.0,
171.99088382900118,173.03327696100132,1.0,
175.99052916300025,177.03478291500141,1.0,
179.99029830900145,181.06588314700093,1.0,
187.98916166800154,188.96394066300127,1.0,
191.9892988010015,192.97541058500065,1.0,
195.98882413700085,197.29039481700056,1.0,
199.98881646000154,201.10991844199998,1.0,
203.98860200000126,205.18492438800058,1.0,
207.98839875400154,208.99446403399998,1.0,
211.98915915200087,213.83366353100064,1.0,
215.98825232200033,217.74851226700048,1.0,
219.98843758100156,221.5640376730007,1.0,
11.998968539999623,14.145603339000445,1.0,
15.999795517000166,16.900893808000546,1.0,
19.99822241699985,20.8509374690002,1.0,
23.999476745999345,25.209669534000568,1.0,
27.99836480799968,28.844859578000978,1.0,
31.998853201999736,32.993840312999964,1.0,
35.998472799999945,37.13009779099957,1.0,
39.99902174499948,41.20611581000048,1.0,
47.994636732999425,48.866239879000204,1.0,
51.99670627300111,52.86513623199971,1.0,
55.997062555999946,56.97444476700002,1.0,
59.995760112000426,60.960630925999794,1.0,
63.99635994700111,64.98937400900104,1.0,
67.99521091300085,68.81298157200035,1.0,
71.99563310200028,72.99115653000081,1.0,
79.99592752299941,81.14501925900004,1.0,
83.9956530390009,85.00894572800098,1.0,
87.99487087899979,89.08553460800067,1.0,
91.99510757099961,92.88883618100044,1.0,
95.99505387300087,97.41751524699976,1.0,
99.99438445300075,101.5498820949997,1.0,
103.99447046000023,105.08357576399976,1.0,
107.99449022000044,110.02848081100092,1.0,
111.9940870320006,112.92585497000073,1.0,
115.99420830999952,116.94696323800054,1.0,
119.99373068500063,120.88227132800057,1.0,
127.9936947440001,128.93037016400012,1.0,
131.99306009999964,133.71671141800107,1.0,
135.99313149599948,137.0288422779995,1.0,
139.99300547299936,140.63026714499938,1.0,
143.9929521619997,145.11260032000064,1.0,
147.9926084180006,149.92151084000034,1.0,
151.99261273100092,153.27694378900014,1.0,
155.99210607399982,157.2381021830006,1.0,
163.9915249959995,164.97236445599992,1.0,
167.99170516900085,169.05243403399982,1.0,
171.99174252900048,173.73320726400016,1.0,
175.9914933279997,177.1834334970008,1.0,
179.99124375800056,181.44944673899954,1.0,
183.99133942800108,185.32680950600115,1.0,
187.99114873300095,188.85068460299954,1.0,
195.9904684789999,196.90776890000052,1.0,
199.99006913599987,200.91251933900094,1.0,
203.98979437100024,205.52559890200064,1.0,
207.98992391799948,209.07804143900103,1.0,
211.98921455100026,212.95227285300098,1.0,
215.98921040499954,217.15018059100112,1.0,
219.989517213,220.92587916400043,1.0,
